"id","date","manner_of_death","armed","age","gender","race","city","state","signs_of_mental_illness","threat_level","flee","body_camera"
534,"2015-04-09","shot and Tasered","vehicle",54,"MALE","","Kellyville","OK","False","attack","Other","False"
332,"2015-04-09","shot","sword",22,"MALE","WHITE","Navarre","FL","False","attack","Not fleeing","False"
333,"2015-04-09","shot","gun",29,"MALE","BLACK","Monon","IN","False","attack","Car","False"
340,"2015-04-09","shot","gun",31,"MALE","WHITE","Straban Township","PA","True","attack","Not fleeing","False"
343,"2015-04-09","shot","gun",28,"MALE","WHITE","Boiling Springs","SC","False","attack","Not fleeing","False"
335,"2015-04-10","shot","knife",21,"MALE","HISPANIC","Corning","CA","False","attack","Not fleeing","False"
377,"2015-04-10","shot","gun",38,"MALE","WHITE","Topeka","KS","False","attack","Car","False"
358,"2015-04-11","shot","gun",66,"MALE","WHITE","Sand Springs","OK","True","attack","Not fleeing","True"
355,"2015-04-12","shot","gun",36,"MALE","BLACK","Indianapolis","IN","False","attack","Foot","True"
357,"2015-04-12","shot","machete",83,"MALE","WHITE","Oklahoma City","OK","True","other","Not fleeing","False"
362,"2015-04-12","shot","gun",32,"MALE","WHITE","Salemburg","NC","True","attack","Car","False"
356,"2015-04-13","shot","gun",27,"MALE","HISPANIC","Alton","IL","False","attack","Not fleeing","False"
363,"2015-04-14","shot","undetermined",26,"MALE","BLACK","DeSoto","TX","False","undetermined","Foot","False"
364,"2015-04-14","shot","machete",31,"MALE","WHITE","Jonesboro","AR","True","attack","Not fleeing","False"
365,"2015-04-15","shot","gun",22,"MALE","BLACK","Miami","FL","False","undetermined","Foot","False"
366,"2015-04-15","shot","knife",41,"MALE","BLACK","Spartanburg","SC","False","attack","Not fleeing","False"
367,"2015-04-15","shot","unarmed",41,"MALE","BLACK","Houston","TX","False","other","Car","False"
368,"2015-04-15","shot","toy weapon",51,"MALE","WHITE","Columbia","MO","False","attack","Car","True"
369,"2015-04-15","shot","gun",72,"MALE","WHITE","Caon City","CO","True","attack","Not fleeing","False"
374,"2015-04-15","shot","toy weapon",52,"MALE","HISPANIC","Montclair","CA","True","attack","Not fleeing","False"
373,"2015-04-16","shot","knife",47,"MALE","HISPANIC","Shafter","CA","False","other","Not fleeing","False"
380,"2015-04-17","shot","gun",18,"MALE","BLACK","Chicago","IL","False","attack","Foot","False"
381,"2015-04-17","shot","gun",29,"MALE","HISPANIC","Hemet","CA","False","attack","Not fleeing","False"
382,"2015-04-17","shot","knife",23,"MALE","BLACK","Jennings","MO","True","other","Not fleeing","True"
376,"2015-04-18","shot","gun",43,"MALE","HISPANIC","Phoenix","AZ","True","attack","Not fleeing","False"
379,"2015-04-18","shot","gun",45,"MALE","WHITE","Panama City","FL","False","attack","Not fleeing","False"
378,"2015-04-19","shot","gun",40,"MALE","WHITE","Wilmore","KY","True","attack","Not fleeing","False"
383,"2015-04-19","shot","knife",44,"MALE","WHITE","Sidney","NE","False","attack","Not fleeing","False"
399,"2015-04-20","shot","gun",25,"MALE","HISPANIC","Mission","TX","False","other","Not fleeing","False"
537,"2015-04-21","shot","vehicle",35,"MALE","BLACK","Trenton","NJ","False","attack","Not fleeing","False"
393,"2015-04-21","shot","unarmed",37,"MALE","NATIVE AMERICAN","Lakewood","WA","True","other","Foot","False"
398,"2015-04-21","shot","knife",59,"MALE","WHITE","Irmo","SC","True","other","Not fleeing","False"
495,"2015-04-21","shot","knife",35,"MALE","HISPANIC","Los Angeles","CA","True","other","Not fleeing","False"
391,"2015-04-22","shot","unarmed",18,"MALE","BLACK","Portsmouth","VA","False","undetermined","Not fleeing","False"
394,"2015-04-22","shot","knife",51,"MALE","HISPANIC","Bisbee","AZ","False","other","Not fleeing","False"
395,"2015-04-22","shot","gun",30,"MALE","WHITE","Queens","NY","True","attack","Foot","False"
396,"2015-04-22","shot","gun",31,"MALE","BLACK","Fort Worth","TX","False","attack","Foot","False"
397,"2015-04-22","shot","gun",39,"MALE","ASIAN","Eldorado Springs","CO","False","attack","Not fleeing","False"
392,"2015-04-23","shot","gun",26,"MALE","WHITE","Sylmar","CA","True","attack","Not fleeing","False"
400,"2015-04-23","shot","gun",51,"MALE","WHITE","Rufe","OK","False","attack","Not fleeing","False"
409,"2015-04-23","shot","unarmed",19,"MALE","HISPANIC","Long Beach","CA","False","other","Not fleeing","False"
401,"2015-04-24","shot","vehicle",46,"FEMALE","WHITE","Windsor","CA","False","attack","Car","False"
402,"2015-04-24","shot","gun",49,"MALE","WHITE","Eugene","OR","False","attack","Not fleeing","False"
403,"2015-04-24","shot","gun",63,"MALE","WHITE","Miami","OK","False","attack","Car","False"
412,"2015-04-24","shot","gun",20,"MALE","BLACK","Trinidad","CO","False","attack","Foot","True"
408,"2015-04-25","shot","machete",25,"MALE","WHITE","Victoria","TX","True","other","Not fleeing","True"
411,"2015-04-25","shot","unarmed",24,"MALE","BLACK","New York","NY","True","attack","Foot","False"
414,"2015-04-25","shot","knife",58,"MALE","WHITE","Clermont","FL","True","other","Not fleeing","False"
404,"2015-04-26","shot","unarmed",29,"MALE","WHITE","Bunch","OK","False","attack","Not fleeing","False"
406,"2015-04-26","shot","gun",76,"MALE","WHITE","Kings County","CA","False","attack","Not fleeing","False"
407,"2015-04-26","shot","gun",45,"MALE","WHITE","Fountain Valley","CA","False","attack","Not fleeing","False"
405,"2015-04-27","shot","hammer",20,"MALE","BLACK","Detroit","MI","False","other","Not fleeing","False"
413,"2015-04-28","shot","gun",58,"MALE","WHITE","Mansfield","OH","False","attack","Not fleeing","False"
417,"2015-04-28","shot","gun",21,"MALE","BLACK","New Orleans","LA","False","attack","Not fleeing","True"
420,"2015-04-28","shot","gun",27,"MALE","WHITE","Marion","IL","True","attack","Not fleeing","False"
415,"2015-04-29","shot","knife",26,"MALE","WHITE","Chickasha","OK","False","other","Foot","False"
416,"2015-04-29","shot","gun",33,"MALE","HISPANIC","Mesa","AZ","True","attack","Not fleeing","False"
419,"2015-04-29","shot","gun",27,"MALE","HISPANIC","Elk Grove","CA","False","attack","Not fleeing","False"
421,"2015-04-29","shot","gun",25,"FEMALE","BLACK","Atlanta","GA","False","attack","Not fleeing","False"
422,"2015-04-29","shot","gun",53,"MALE","BLACK","Emporia","VA","True","attack","Not fleeing","False"
423,"2015-04-29","shot","gun",53,"MALE","WHITE","Nashville","TN","True","attack","Not fleeing","False"
418,"2015-04-30","shot","unarmed",42,"MALE","OTHER","San Diego","CA","True","other","Not fleeing","True"
424,"2015-04-30","shot and Tasered","metal object",22,"MALE","HISPANIC","El Paso","TX","False","other","Not fleeing","False"
425,"2015-05-02","shot","gun",52,"MALE","WHITE","Smyrna","DE","False","attack","Not fleeing","True"
426,"2015-05-03","shot","gun",36,"MALE","WHITE","Roosevelt","UT","True","attack","Not fleeing","True"
427,"2015-05-03","shot","gun",30,"MALE","BLACK","Garland","TX","False","attack","Not fleeing","False"
428,"2015-05-03","shot","gun",34,"MALE","OTHER","Garland","TX","False","attack","Not fleeing","False"
445,"2015-05-03","shot","gun",44,"MALE","HISPANIC","Albuquerque","NM","False","attack","Not fleeing","False"
447,"2015-05-03","shot","gun",53,"MALE","WHITE","Chavies","KY","False","attack","Not fleeing","False"
431,"2015-05-04","shot","toy weapon",36,"MALE","WHITE","Kennewick","WA","True","attack","Not fleeing","False"
429,"2015-05-05","shot","unarmed",29,"MALE","BLACK","Venice","CA","False","attack","Not fleeing","True"
430,"2015-05-05","shot","knife",32,"MALE","ASIAN","South El Monte","CA","False","attack","Not fleeing","False"
434,"2015-05-05","shot","gun",46,"MALE","WHITE","Pulaski","VA","True","attack","Not fleeing","False"
432,"2015-05-06","shot","gun",18,"MALE","WHITE","Wake Forest","NC","False","attack","Car","False"
433,"2015-05-07","shot","knife",72,"MALE","","Lawrenceville","GA","True","other","Not fleeing","False"
435,"2015-05-07","shot","knife",38,"MALE","WHITE","Beacon","NY","False","other","Car","False"
436,"2015-05-07","shot","vehicle",21,"MALE","BLACK","Cerritos","CA","False","attack","Car","False"
439,"2015-05-08","shot","sword",35,"MALE","WHITE","Kearny","AZ","False","attack","Not fleeing","False"
443,"2015-05-08","shot","gun",58,"MALE","WHITE","Constantia","NY","True","attack","Not fleeing","False"
451,"2015-05-08","shot","gun",48,"MALE","BLACK","Harvey","LA","False","attack","Not fleeing","False"
454,"2015-05-08","shot","vehicle",31,"MALE","BLACK","Fridley","MN","False","attack","Car","False"
453,"2015-05-10","shot","gun",47,"MALE","WHITE","Tacoma","WA","False","attack","Not fleeing","False"
455,"2015-05-10","shot","vehicle",34,"MALE","BLACK","Landover","MD","False","other","Car","False"
437,"2015-05-11","shot","vehicle",30,"MALE","BLACK","Fort Worth","TX","False","attack","Car","False"
444,"2015-05-11","shot","machete",28,"MALE","WHITE","St. Augustine","FL","True","other","Not fleeing","False"
441,"2015-05-12","shot","gun",28,"MALE","BLACK","Jacksonville","FL","False","other","Foot","False"
449,"2015-05-12","shot and Tasered","gun",46,"MALE","OTHER","Honolulu","HI","False","attack","Not fleeing","False"
450,"2015-05-12","shot","undetermined",40,"MALE","WHITE","Rancho Santa Margarita","CA","True","other","Not fleeing","False"
456,"2015-05-14","shot","gun",37,"MALE","WHITE","Portage","MI","True","attack","Car","False"
470,"2015-05-14","shot","gun",53,"MALE","WHITE","St. Augustine","FL","True","attack","Not fleeing","False"
460,"2015-05-15","shot","gun",41,"MALE","WHITE","Rockford","IL","True","attack","Not fleeing","False"
462,"2015-05-15","shot","toy weapon",42,"MALE","WHITE","Sacramento","CA","True","attack","Not fleeing","False"
463,"2015-05-16","shot","gun",45,"MALE","BLACK","Harvey","IL","False","attack","Foot","False"
458,"2015-05-17","shot","gun",34,"MALE","WHITE","San Diego","CA","True","attack","Foot","True"
459,"2015-05-17","shot","gun",18,"MALE","WHITE","St. Petersburg","FL","True","attack","Not fleeing","False"
461,"2015-05-17","shot","sword",27,"MALE","WHITE","Ruidoso","NM","False","other","Not fleeing","False"
457,"2015-05-19","shot","unarmed",54,"MALE","HISPANIC","Arlington","VA","False","attack","Not fleeing","False"
464,"2015-05-19","shot","gun",35,"MALE","WHITE","Cabot","AR","False","attack","Not fleeing","False"
465,"2015-05-19","shot","gun",17,"MALE","WHITE","Grand Junction","CO","False","attack","Other","False"
466,"2015-05-20","shot","gun",29,"MALE","BLACK","Lancaster","PA","False","attack","Not fleeing","False"
467,"2015-05-20","shot and Tasered","knife",52,"MALE","WHITE","Green","OH","False","other","Not fleeing","False"
468,"2015-05-20","shot","gun",38,"MALE","BLACK","Owensboro","KY","False","attack","Not fleeing","False"
486,"2015-05-20","shot and Tasered","knife",39,"FEMALE","WHITE","Gillette","WY","False","other","Car","False"
489,"2015-05-20","shot","gun",26,"MALE","BLACK","Omaha","NE","False","attack","Not fleeing","False"
469,"2015-05-21","shot","gun",22,"MALE","HISPANIC","El Paso","TX","True","undetermined","Not fleeing","False"
483,"2015-05-21","shot","knife",29,"MALE","BLACK","Ft. Lauderdale","FL","False","attack","Not fleeing","False"
484,"2015-05-21","shot","knife",43,"MALE","WHITE","North Charleston","SC","False","attack","Not fleeing","False"
485,"2015-05-21","shot","knife",24,"MALE","HISPANIC","Hackensack","NJ","True","other","Not fleeing","False"
487,"2015-05-21","shot","gun",32,"MALE","BLACK","Charleston","SC","False","attack","Not fleeing","False"
472,"2015-05-22","shot","toy weapon",40,"MALE","WHITE","Somerset","PA","False","attack","Not fleeing","False"
529,"2015-05-23","shot","gun",25,"MALE","BLACK","Detroit","MI","False","attack","Not fleeing","False"
473,"2015-05-23","shot","gun",47,"MALE","WHITE","Sedalia","MO","False","attack","Not fleeing","False"
474,"2015-05-23","shot","gun",40,"MALE","WHITE","Eagar","AZ","False","attack","Car","False"
475,"2015-05-25","shot","gun",31,"FEMALE","WHITE","Austin","TX","True","attack","Not fleeing","False"
476,"2015-05-25","shot","knife",36,"MALE","BLACK","Huntsville","AL","True","attack","Not fleeing","False"
530,"2015-05-26","shot","gun",62,"MALE","WHITE","Snohomish","WA","True","attack","Not fleeing","False"
477,"2015-05-26","shot","gun",51,"MALE","BLACK","Queens","NY","False","attack","Not fleeing","False"
479,"2015-05-26","shot","undetermined",24,"MALE","WHITE","Bossier City","LA","False","attack","Not fleeing","False"
480,"2015-05-27","shot","knife",39,"MALE","WHITE","Ideal Beach","NJ","False","attack","Not fleeing","False"
481,"2015-05-27","shot","toy weapon",24,"MALE","WHITE","Edmond","OK","True","attack","Not fleeing","False"
482,"2015-05-27","shot","knife",57,"MALE","WHITE","Rockville","GA","True","attack","Not fleeing","False"
491,"2015-05-27","shot and Tasered","unarmed",20,"MALE","OTHER","Long Beach","CA","False","other","Not fleeing","False"
492,"2015-05-27","shot and Tasered","screwdriver",33,"MALE","WHITE","Alpine","CA","True","other","Not fleeing","False"
488,"2015-05-28","shot","gun",60,"MALE","WHITE","Lancaster","SC","False","attack","Not fleeing","False"
490,"2015-05-28","shot","gun",32,"MALE","BLACK","Northglenn","CO","False","attack","Not fleeing","False"
493,"2015-05-28","shot","gun",40,"MALE","BLACK","Carrollton","GA","False","attack","Not fleeing","False"
494,"2015-05-28","shot and Tasered","lawn mower blade",18,"MALE","WHITE","Trenton","MI","False","attack","Not fleeing","False"
497,"2015-05-29","shot","knife",36,"MALE","BLACK","Lyndhurst","NJ","False","other","Not fleeing","False"
498,"2015-05-29","shot","gun",35,"MALE","WHITE","Okmulgee County","OK","False","attack","Not fleeing","False"
499,"2015-05-29","shot","gun",55,"MALE","WHITE","Wilderville","OR","False","attack","Not fleeing","False"
500,"2015-05-30","shot","unarmed",19,"MALE","WHITE","Cottonwood","AZ","False","attack","Foot","False"
501,"2015-05-30","shot","toy weapon",39,"MALE","HISPANIC","Nashville","TN","False","attack","Not fleeing","False"
503,"2015-05-31","shot","gun",40,"MALE","","Medford","OR","True","attack","Not fleeing","False"
504,"2015-05-31","shot","toy weapon",47,"MALE","WHITE","Palestine","TX","False","attack","Not fleeing","True"
505,"2015-06-01","shot","gun",23,"MALE","WHITE","Greece","NY","True","attack","Other","False"
507,"2015-06-02","shot","knife",26,"MALE","BLACK","Roslindale","MA","False","other","Not fleeing","False"
508,"2015-06-02","shot","knife",26,"MALE","WHITE","Azle","TX","True","attack","Not fleeing","False"
512,"2015-06-03","shot","gun",46,"MALE","HISPANIC","Delano","CA","False","attack","Car","False"
513,"2015-06-03","shot and Tasered","unarmed",36,"MALE","HISPANIC","Los Lunas","NM","False","attack","Not fleeing","False"
509,"2015-06-03","shot","gun",18,"MALE","HISPANIC","Ellis County","TX","True","attack","Car","False"
510,"2015-06-03","shot","knife",33,"MALE","HISPANIC","Fuqua","TX","False","other","Car","False"
511,"2015-06-03","shot","gun",56,"MALE","WHITE","Byram","NJ","True","attack","Not fleeing","False"
520,"2015-06-05","shot","gun",50,"MALE","HISPANIC","Santa Maria","CA","False","attack","Not fleeing","False"
521,"2015-06-05","shot","vehicle",45,"FEMALE","WHITE","Morgantown","WV","False","other","Car","False"
515,"2015-06-06","shot and Tasered","gun",30,"MALE","BLACK","Oakland","CA","False","attack","Not fleeing","True"
516,"2015-06-06","shot","gun",53,"MALE","WHITE","North Port","FL","False","attack","Not fleeing","False"
518,"2015-06-06","shot","gun",45,"MALE","HISPANIC","Watsonsville","CA","False","attack","Foot","False"
519,"2015-06-06","shot","box cutter",42,"MALE","WHITE","Midland","TX","True","other","Not fleeing","False"
522,"2015-06-06","shot","gun",27,"MALE","HISPANIC","Strasburg","CO","False","attack","Car","False"
514,"2015-06-07","shot","gun",36,"MALE","WHITE","Melbourne","FL","False","attack","Not fleeing","False"
517,"2015-06-07","shot","gun",58,"MALE","WHITE","Woodland","WA","True","attack","Not fleeing","False"
523,"2015-06-08","shot","gun",54,"MALE","","Beech Grove","IN","True","attack","Not fleeing","False"
524,"2015-06-08","shot","knife",30,"MALE","HISPANIC","Anaheim","CA","True","other","Not fleeing","True"
526,"2015-06-08","shot","gun",69,"MALE","WHITE","Sun City","AZ","True","attack","Not fleeing","False"
525,"2015-06-09","shot","unarmed",30,"MALE","WHITE","Findlay","OH","False","attack","Not fleeing","False"
535,"2015-06-09","shot","gun",45,"MALE","WHITE","Tomball","TX","False","attack","Car","False"
538,"2015-06-09","shot","gun",22,"MALE","BLACK","Cincinnati","OH","False","attack","Not fleeing","False"
539,"2015-06-09","shot","unarmed",28,"MALE","WHITE","Des Moines","IA","False","other","Car","False"
540,"2015-06-10","shot","gun",19,"MALE","BLACK","Bronx","NY","False","attack","Not fleeing","False"
541,"2015-06-11","shot","gun",40,"MALE","BLACK","Pompano Beach","FL","False","attack","Not fleeing","False"
542,"2015-06-11","shot","gun",86,"MALE","","Columbia","TN","True","attack","Not fleeing","False"
543,"2015-06-11","shot","undetermined",46,"MALE","BLACK","Miami","FL","False","other","Not fleeing","False"
544,"2015-06-11","shot","gun",28,"MALE","HISPANIC","Bexar County","TX","True","attack","Not fleeing","False"
545,"2015-06-11","shot","knife",22,"MALE","HISPANIC","Hackensack","NJ","True","other","Not fleeing","False"
553,"2015-06-12","shot","toy weapon",17,"FEMALE","WHITE","Kokomo","IN","True","attack","Not fleeing","False"
